id,image_feature
445,outdoor cloudy man clouds standing airplane large water field plane riding flying skiing jet air white holding woman people beach young group kite grassy ocean red street bird blue sheep playing board surfing city slope
446,indoor sitting table paper food doughnut donut small eaten plastic filled covered wrapped white plate holding sandwich cake dirty pink laying cheese
447,necklace
448,bottle indoor wine sitting table glass food laying book counter beer wooden close
449,sitting dark flying black cloudy large holding white water man air standing
450,indoor person cat laying lying sitting close sleeping control blurry remote woman bed man
451,indoor sitting table black small food plate bowl red sink white cat
452,indoor cabinet bed sitting kitchen small room table black white bedroom large standing laying stove sink dog man oven
453,bottle indoor sitting table food open filled small baby laying fruit cake plate refrigerator coffee
454,sitting food white man holding table large cat
455,indoor table sitting black desk small white wooden laptop book computer pizza keyboard plate mouse kitchen
456,thing indoor object table sitting monitor clock wooden yellow phone screen desk large room train white laying standing meter cat
457,
458,indoor table child sitting little small girl young desk boy food wearing baby pink man red holding white playing kitchen
459,indoor sitting table bed man food laying holding white room standing people
